date,category,product_name,product_type,origin,unit,lulu_price,rawabi_price,family_price,price_per_kg_lulu,price_per_kg_rawabi,price_per_kg_family,cheapest_store,status
2026-06-08,Vegetables,Asparagus Plate,Asparagus,Thailand,,,10.0,,,,,,Active
2026-06-08,Vegetables,Baby Asparagus,Asparagus,,1.0pkt,9.5,,,9500.0,,,Lulu,Active
2026-06-08,Vegetables,Large Asparagus,Asparagus,Thailand,200g,14.0,,,70.0,,,Lulu,Active
2026-06-08,Vegetables,Beetroot,Beetroot,India,1kg,,18.0,,,18.0,,Rawabi,Active
2026-06-08,Vegetables,Beetroot,Beetroot,Oman,500g,3.0,,,6.0,,,Lulu,Active
2026-06-08,Vegetables,Beetroot,Beetroot,Sri Lanka,500g,3.25,,,6.5,,,Lulu,Active
2026-06-08,Vegetables,Beetroot Cooked,Beetroot,,500g,,,22.0,,,44.0,Family,Active
2026-06-08,Vegetables,Beetroot Cooked -Packet,Beetroot,Holland,,,15.75,,,,,,Active
2026-06-08,Vegetables,Broccoli,Cabbage & Broccoli,,,,,9.0,,,,,Active
2026-06-08,Vegetables,Broccoli,Cabbage & Broccoli,Spain,1kg,,21.0,,,21.0,,Rawabi,Active
2026-06-08,Vegetables,Broccoli,Cabbage & Broccoli,Holland,1kg,,42.0,,,42.0,,Rawabi,Active
2026-06-08,Vegetables,Broccoli,Cabbage & Broccoli,Holland,500g,,21.0,,,42.0,,Rawabi,Active
2026-06-08,Vegetables,Broccoli,Cabbage & Broccoli,Spain,500g,8.75,10.5,,17.5,21.0,,Lulu,Active
2026-06-08,Vegetables,Broccoli,Cabbage & Broccoli,,400g,22.75,,,56.88,,,Lulu,Active
2026-06-08,Vegetables,Broccoli,Cabbage & Broccoli,China,500g,11.25,,,22.5,,,Lulu,Active
2026-06-08,Vegetables,Broccoli Leaves,Cabbage & Broccoli,,500g,22.25,,,44.5,,,Lulu,Active
2026-06-08,Vegetables,Cabbage,Cabbage & Broccoli,India,,,,8.75,,,,,Active
2026-06-08,Vegetables,Cabbage,Cabbage & Broccoli,Jordan,1kg,,6.0,,,6.0,,Rawabi,Active
2026-06-08,Vegetables,Cabbage Flat Doha,Cabbage & Broccoli,,1kg,,4.0,,,4.0,,Rawabi,Active
2026-06-08,Vegetables,Cabbage Red,Cabbage & Broccoli,Holland,1kg,28.5,,,28.5,,,Lulu,Active
2026-06-08,Vegetables,Cabbage Sliced,Cabbage & Broccoli,,1kg,,,10.0,,,10.0,Family,Active
2026-06-08,Vegetables,Cabbage White,Cabbage & Broccoli,,500g,1.5,,,3.0,,,Lulu,Active
2026-06-08,Vegetables,Cabbage White,Cabbage & Broccoli,Holland,500g,14.25,,,28.5,,,Lulu,Active
2026-06-08,Vegetables,Cauliflower,Cabbage & Broccoli,,1kg,9.5,,,9.5,,,Lulu,Active
2026-06-08,Vegetables,Cauliflower,Cabbage & Broccoli,Holland,800g,55.75,,,69.69,,,Lulu,Active
2026-06-08,Vegetables,Cauliflower Mazra Doha,Cabbage & Broccoli,,1kg,,7.5,,,7.5,,Rawabi,Active
2026-06-08,Vegetables,Cauliflower Violet,Cabbage & Broccoli,Spain,1kg,,62.0,,,62.0,,Rawabi,Active
2026-06-08,Vegetables,Farm Fresh Cabbage,Cabbage & Broccoli,,1kg,4.75,,,4.75,,,Lulu,Active
2026-06-08,Vegetables,Farm Fresh Cauliflower,Cabbage & Broccoli,Qatar,1kg,9.5,,,9.5,,,Lulu,Active
2026-06-08,Vegetables,Fresh Paksoy Leaves,Cabbage & Broccoli,,500g,5.0,,,10.0,,,Lulu,Active
2026-06-08,Vegetables,Kohi,Cabbage & Broccoli,Bangladesh,,,,17.0,,,,,Active
2026-06-08,Vegetables,Kohlrabi,Cabbage & Broccoli,Holland,250g,11.75,,,47.0,,,Lulu,Active
2026-06-08,Vegetables,Capsicum,Capsicum,Qatar,,,,6.0,,,,,Active
2026-06-08,Vegetables,Capsicum,Capsicum,Holland,1kg,,41.0,,,41.0,,Rawabi,Active
2026-06-08,Vegetables,Capsicum,Capsicum,Holland,500g,,20.5,,,41.0,,Rawabi,Active
2026-06-08,Vegetables,Capsicum 4Color (Packet),Capsicum,Holland,,,19.0,,,,,,Active
2026-06-08,Vegetables,Capsicum Mix Import,Capsicum,Holland,400g,21.5,,,53.75,,,Lulu,Active
2026-06-08,Vegetables,Capsicum Mix Pkt,Capsicum,Holland,4.0pcs,,,29.0,,,7250.0,Family,Active
2026-06-08,Vegetables,Capsicum Orange,Capsicum,Holland,,,,11.0,,,,,Active
2026-06-08,Vegetables,Capsicum Orange,Capsicum,Holland,1kg,,42.0,,,42.0,,Rawabi,Active
2026-06-08,Vegetables,Capsicum Orange,Capsicum,Holland,500g,22.25,21.0,,44.5,42.0,,Rawabi,Active
2026-06-08,Vegetables,Capsicum Orange,Capsicum,Oman,1kg,,14.75,,,14.75,,Rawabi,Active
2026-06-08,Vegetables,Capsicum Red,Capsicum,Holland,,,,12.0,,,,,Active
2026-06-08,Vegetables,Capsicum Red,Capsicum,Holland,1kg,,38.0,,,38.0,,Rawabi,Active
2026-06-08,Vegetables,Capsicum Red,Capsicum,Holland,500g,,19.0,,,38.0,,Rawabi,Active
2026-06-08,Vegetables,Capsicum Red,Capsicum,Egypt,500g,6.5,,,13.0,,,Lulu,Active
2026-06-08,Vegetables,Capsicum Red Doha Premium,Capsicum,,1kg,,15.5,,,15.5,,Rawabi,Active
2026-06-08,Vegetables,Capsicum Red Import,Capsicum,Holland,500g,23.25,,,46.5,,,Lulu,Active
2026-06-08,Vegetables,Capsicum Snack Orange,Capsicum,,500g,,8.0,,,16.0,,Rawabi,Active
2026-06-08,Vegetables,Capsicum Snack Red,Capsicum,,500g,,8.0,,,16.0,,Rawabi,Active
2026-06-08,Vegetables,Capsicum Snack Yellow,Capsicum,,500g,,8.0,,,16.0,,Rawabi,Active
2026-06-08,Vegetables,Capsicum Yellow,Capsicum,Holland,,,,11.25,,,,,Active
2026-06-08,Vegetables,Capsicum Yellow,Capsicum,Holland,1kg,,44.0,,,44.0,,Rawabi,Active
2026-06-08,Vegetables,Capsicum Yellow,Capsicum,Holland,500g,,22.0,,,44.0,,Rawabi,Active
2026-06-08,Vegetables,Capsicum Yellow,Capsicum,Oman,500g,6.25,,,12.5,,,Lulu,Active
2026-06-08,Vegetables,Capsicum Yellow Doha Premium,Capsicum,,1kg,,10.0,,,10.0,,Rawabi,Active
2026-06-08,Vegetables,Capsicum Yellow Import,Capsicum,Holland,500g,22.25,,,44.5,,,Lulu,Active
2026-06-08,Vegetables,Baby Carrot,Carrots,,1.0pkt,29.5,,,29500.0,,,Lulu,Active
2026-06-08,Vegetables,Baby Carrot (Packet),Carrots,Usa,,,14.0,,,,,,Active
2026-06-08,Vegetables,Baby Carrots Peeled,Carrots,Usa,340g,9.75,,,28.68,,,Lulu,Active
2026-06-08,Vegetables,Carrot,Carrots,Australia,,,,4.75,,,,,Active
2026-06-08,Vegetables,Carrot,Carrots,Australia,1kg,,9.5,,,9.5,,Rawabi,Active
2026-06-08,Vegetables,Carrot,Carrots,Australia,500g,,4.75,,,9.5,,Rawabi,Active
2026-06-08,Vegetables,Carrot,Carrots,China,,,18.5,,,,,,Active
2026-06-08,Vegetables,Carrots,Carrots,Australia,500g,4.75,,,9.5,,,Lulu,Active
2026-06-08,Vegetables,Chayote,Chayote,India,1kg,16.75,16.75,,16.75,16.75,,Lulu,Active
2026-06-08,Vegetables,Chow Chow (Chayote),Chayote,India,,,,8.75,,,,,Active
2026-06-08,Vegetables,Baby Pepper Mix,Chillies & Spicy,,1.0pkt,28.75,,,28750.0,,,Lulu,Active
2026-06-08,Vegetables,Broad Chilli,Chillies & Spicy,Sri Lanka,250g,8.5,,,34.0,,,Lulu,Active
2026-06-08,Vegetables,Chilli,Chillies & Spicy,Uganda,1kg,,19.75,,,19.75,,Rawabi,Active
2026-06-08,Vegetables,Chilli,Chillies & Spicy,Uganda,250g,,5.0,,,20.0,,Rawabi,Active
2026-06-08,Vegetables,Chilly Green,Chillies & Spicy,Oman,250g,2.25,,,9.0,,,Lulu,Active
2026-06-08,Vegetables,Chilly Green (Packet),Chillies & Spicy,Thailand,,,6.5,,,,,,Active
2026-06-08,Vegetables,Chilly Red,Chillies & Spicy,Holland,,,,24.5,,,,,Active
2026-06-08,Vegetables,Chilly Red (Packet),Chillies & Spicy,Thailand,,,7.0,,,,,,Active
2026-06-08,Vegetables,Chilly Round Green,Chillies & Spicy,India,,,,9.5,,,,,Active
2026-06-08,Vegetables,"Fresh Green Chilli, ,",Chillies & Spicy,Pakistan,250g,3.25,,,13.0,,,Lulu,Active
2026-06-08,Vegetables,Ginger,Chillies & Spicy,China,,,,2.0,,,,,Active
2026-06-08,Vegetables,Ginger,Chillies & Spicy,China,1kg,,8.0,,,8.0,,Rawabi,Active
2026-06-08,Vegetables,Ginger,Chillies & Spicy,India,1kg,,19.75,,,19.75,,Rawabi,Active
2026-06-08,Vegetables,Ginger,Chillies & Spicy,Uganda,1kg,,24.5,,,24.5,,Rawabi,Active
2026-06-08,Vegetables,Ginger,Chillies & Spicy,China,250g,2.0,2.0,,8.0,8.0,,Lulu,Active
2026-06-08,Vegetables,Ginger,Chillies & Spicy,India,250g,,5.0,,,20.0,,Rawabi,Active
2026-06-08,Vegetables,Ginger,Chillies & Spicy,Uganda,250g,,6.25,,,25.0,,Rawabi,Active
2026-06-08,Vegetables,Green Chilli,Chillies & Spicy,Uganda,,,,6.0,,,,,Active
2026-06-08,Vegetables,Green Chilli,Chillies & Spicy,India,,,,4.5,,,,,Active
2026-06-08,Vegetables,Habanero Hot Peppers,Chillies & Spicy,Usa,250g,38.0,,,152.0,,,Lulu,Active
2026-06-08,Vegetables,Hot Pepper Mix,Chillies & Spicy,Uganda,1kg,,38.0,,,38.0,,Rawabi,Active
2026-06-08,Vegetables,Hot Pepper Mix,Chillies & Spicy,Uganda,250g,,9.5,,,38.0,,Rawabi,Active
2026-06-08,Vegetables,Jalapeno Green,Chillies & Spicy,Holland,1kg,,70.0,,,70.0,,Rawabi,Active
2026-06-08,Vegetables,Jalapeno Green,Chillies & Spicy,Holland,250g,,17.5,,,70.0,,Rawabi,Active
2026-06-08,Vegetables,Jalapeno Hot Red Pepper,Chillies & Spicy,Usa,,,,82.0,,,,,Active
2026-06-08,Vegetables,Jalapeno Red,Chillies & Spicy,Holland,1kg,,65.0,,,65.0,,Rawabi,Active
2026-06-08,Vegetables,Jalapeno Red,Chillies & Spicy,Holland,250g,,16.25,,,65.0,,Rawabi,Active
2026-06-08,Vegetables,Mixed Chilli Red & Green Pkt,Chillies & Spicy,,,,,8.0,,,,,Active
2026-06-08,Vegetables,Red Chilli,Chillies & Spicy,Jordan,500g,9.0,,,18.0,,,Lulu,Active
2026-06-08,Vegetables,Red Chilli Bird,Chillies & Spicy,Thailand,1.0pkt,7.0,,,7000.0,,,Lulu,Active
2026-06-08,Vegetables,Red Long Chilli,Chillies & Spicy,Jordan,1kg,,22.0,,,22.0,,Rawabi,Active
2026-06-08,Vegetables,Ambrosia Salad,Combo Pack,,250g,8.5,,,34.0,,,Lulu,Active
2026-06-08,Vegetables,Fresh Fruit Basket,Combo Pack,,,,150.0,,,,,,Active
2026-06-08,Vegetables,Fresh Fruits Basket Small,Combo Pack,,,,130.0,,,,,,Active
2026-06-08,Vegetables,Fruit Salad,Combo Pack,,250g,5.5,,,22.0,,,Lulu,Active
2026-06-08,Vegetables,Lulu Fresh And Best Aviyal Mix,Combo Pack,,1kg,17.75,,,17.75,,,Lulu,Active
2026-06-08,Vegetables,Lulu Sambar Mix,Combo Pack,,1kg,17.75,,,17.75,,,Lulu,Active
2026-06-08,Vegetables,Mix Fruit Basket-Medium,Combo Pack,,,,250.0,,,,,,Active
2026-06-08,Vegetables,Mix Fruit Basket-Small,Combo Pack,,,,180.0,,,,,,Active
2026-06-08,Vegetables,Mixed Salad,Combo Pack,,120g,8.5,,,70.83,,,Lulu,Active
2026-06-08,Vegetables,Oriental Fruit Salad,Combo Pack,,250g,8.75,,,35.0,,,Lulu,Active
2026-06-08,Vegetables,Pinakbet Mixed,Combo Pack,,1kg,,,25.0,,,25.0,Family,Active
2026-06-08,Vegetables,Pineapple Coconut Passionfruit Salad,Combo Pack,,250g,9.0,,,36.0,,,Lulu,Active
2026-06-08,Vegetables,Sambar Mixed Vegetable,Combo Pack,,,,,10.0,,,,,Active
2026-06-08,Vegetables,Baby Corn,Corns & Baby Corn,Thailand,125g,,,8.0,,,64.0,Family,Active
2026-06-08,Vegetables,Baby Corn,Corns & Baby Corn,Thailand,1.0pkt,7.5,,,7500.0,,,Lulu,Active
2026-06-08,Vegetables,Baby Corn (Packet),Corns & Baby Corn,Thailand,,,7.0,,,,,,Active
2026-06-08,Vegetables,Fruit'O Snack Boiled Sweet Corn Cob,Corns & Baby Corn,,270g,,,6.0,,,22.22,Family,Active
2026-06-08,Vegetables,Sweet Corn,Corns & Baby Corn,Jordan,1kg,,7.5,,,7.5,,Rawabi,Active
2026-06-08,Vegetables,Sweet Corn,Corns & Baby Corn,Jordan,,,,5.0,,,,,Active
2026-06-08,Vegetables,Sweet Corn Boiled,Corns & Baby Corn,India,1.0pc,,16.0,,,16000.0,,Rawabi,Active
2026-06-08,Vegetables,Sweet Corn Doha Packet,Corns & Baby Corn,,,,5.5,,,,,,Active
2026-06-08,Vegetables,Courgette Green,Courgettes & Artichoke,Spain,400g,17.0,,,42.5,,,Lulu,Active
2026-06-08,Vegetables,Marrow (Koosa),Courgettes & Artichoke,Jordan,500g,2.75,,,5.5,,,Lulu,Active
2026-06-08,Vegetables,Mini Courgette,Courgettes & Artichoke,South Africa,1.0pkt,28.5,,,28500.0,,,Lulu,Active
2026-06-08,Vegetables,Zucchini,Courgettes & Artichoke,Jordan,1kg,,5.0,,,5.0,,Rawabi,Active
2026-06-08,Vegetables,Cucumber,Cucumber,Qatar,,,,2.75,,,,,Active
2026-06-08,Vegetables,Cucumber,Cucumber,,1kg,3.5,,,3.5,,,Lulu,Active
2026-06-08,Vegetables,Cucumber,Cucumber,Holland,1kg,37.5,,,37.5,,,Lulu,Active
2026-06-08,Vegetables,Cucumber Arabia,Cucumber,Saudi,500g,2.0,,,4.0,,,Lulu,Active
2026-06-08,Vegetables,Cucumber Premium Doha,Cucumber,,1kg,,7.5,,,7.5,,Rawabi,Active
2026-06-08,Vegetables,Farm Fresh Cucumber,Cucumber,,1kg,5.75,,,5.75,,,Lulu,Active
2026-06-08,Vegetables,Premium Cucumber,Cucumber,Qatar,1.0pkt,7.5,,,7500.0,,,Lulu,Active
2026-06-08,Vegetables,Vellary Indian,Cucumber,India,1kg,,,19.0,,,19.0,Family,Active
2026-06-08,Vegetables,Vellery 1 Piece,Cucumber,India,,21.0,,,,,,,Active
2026-06-08,Vegetables,Yellow Cucumber,Cucumber,India,1kg,,15.75,,,15.75,,Rawabi,Active
2026-06-08,Vegetables,Garlic,Garlic,India,,,,12.25,,,,,Active
2026-06-08,Vegetables,Garlic,Garlic,Egypt,,,,8.0,,,,,Active
2026-06-08,Vegetables,Garlic,Garlic,China,1kg,,8.0,,,8.0,,Rawabi,Active
2026-06-08,Vegetables,Garlic,Garlic,India,1kg,,24.75,,,24.75,,Rawabi,Active
2026-06-08,Vegetables,Garlic,Garlic,China,250g,2.0,2.0,,8.0,8.0,,Lulu,Active
2026-06-08,Vegetables,Garlic,Garlic,India,250g,,6.25,,,25.0,,Rawabi,Active
2026-06-08,Vegetables,Garlic,Garlic,India,200g,4.5,,,22.5,,,Lulu,Active
2026-06-08,Vegetables,Garlic Big,Garlic,China,1.0pkt,10.0,,,10000.0,,,Lulu,Active
2026-06-08,Vegetables,Garlic Loose,Garlic,,,,,2.0,,,,,Active
2026-06-08,Vegetables,Garlic Packet Big,Garlic,China,,,10.0,,,,,,Active
2026-06-08,Vegetables,Garlic Peeled,Garlic,,500g,17.75,,,35.5,,,Lulu,Active
2026-06-08,Vegetables,Garlic Small,Garlic,China,1.0pkt,5.0,,,5000.0,,,Lulu,Active
2026-06-08,Vegetables,Garlic Small Pkt ( ),Garlic,China,,,5.0,5.0,,,,,Active
2026-06-08,Vegetables,Peeled Garlic,Garlic,,250g,,,8.5,,,34.0,Family,Active
2026-06-08,Vegetables,Peeled Whole Garlic,Garlic,,250g,9.0,,,36.0,,,Lulu,Active
2026-06-08,Vegetables,Ash Gourd,Gourds,Oman,1.0pc,6.75,,,6750.0,,,Lulu,Active
2026-06-08,Vegetables,Ash Gourd,Gourds,,1kg,17.5,,,17.5,,,Lulu,Active
2026-06-08,Vegetables,Ash Gourd(Kumbalam),Gourds,India,,,,17.5,,,,,Active
2026-06-08,Vegetables,Ashgourd,Gourds,Oman,1kg,,7.5,,,7.5,,Rawabi,Active
2026-06-08,Vegetables,Bitter Gourd,Gourds,India,1kg,,17.75,,,17.75,,Rawabi,Active
2026-06-08,Vegetables,Bitter Gourd Green,Gourds,,500g,3.25,,,6.5,,,Lulu,Active
2026-06-08,Vegetables,Bitter Gourd Green,Gourds,India,500g,10.75,,,21.5,,,Lulu,Active
2026-06-08,Vegetables,Bottle Gourd Doha,Gourds,,1kg,,7.5,,,7.5,,Rawabi,Active
2026-06-08,Vegetables,Dhundul,Gourds,Bangladesh,,,,17.0,,,,,Active
2026-06-08,Vegetables,Ivy Gourd (Kovakka) Indian,Gourds,India,1kg,,15.75,,,15.75,,Rawabi,Active
2026-06-08,Vegetables,Ivy Gourd (Tindly),Gourds,India,,,,10.0,,,,,Active
2026-06-08,Vegetables,Parwal,Gourds,Bangladesh,1kg,,16.0,,,16.0,,Rawabi,Active
2026-06-08,Vegetables,Ridge Gourd,Gourds,India,,,,9.75,,,,,Active
2026-06-08,Vegetables,Ridge Gourd,Gourds,India,1kg,,17.5,,,17.5,,Rawabi,Active
2026-06-08,Vegetables,Snake Gourd,Gourds,India,,,,9.0,,,,,Active
2026-06-08,Vegetables,Snake Gourd,Gourds,India,1kg,,17.0,,,17.0,,Rawabi,Active
2026-06-08,Vegetables,Snake Gourd,Gourds,India,500g,9.5,,,19.0,,,Lulu,Active
2026-06-08,Vegetables,Tindly,Gourds,India,250g,4.5,,,18.0,,,Lulu,Active
2026-06-08,Vegetables,Baby Fennel Africa-Packet,Herbs,,,,22.0,,,,,,Active
2026-06-08,Vegetables,Basil Leaves-Pc,Herbs,,,,12.0,,,,,,Active
2026-06-08,Vegetables,Celery,Herbs,Spain,,,,19.0,,,,,Active
2026-06-08,Vegetables,Celery Stick,Herbs,Spain,1kg,,32.0,,,32.0,,Rawabi,Active
2026-06-08,Vegetables,Celery Stick,Herbs,Spain,250g,,8.0,,,32.0,,Rawabi,Active
2026-06-08,Vegetables,Coriander (Ksa),Herbs,,,,,3.25,,,,,Active
2026-06-08,Vegetables,Coriander Leaves Arabia,Herbs,Saudi,100g,1.5,,,15.0,,,Lulu,Active
2026-06-08,Vegetables,Curry Leaves,Herbs,,,,3.0,,,,,,Active
2026-06-08,Vegetables,Curry Leaves 1 Bunch,Herbs,,,4.5,,,,,,,Active
2026-06-08,Vegetables,Dill Leaves Arabia,Herbs,Saudi,200g,2.75,,,13.75,,,Lulu,Active
2026-06-08,Vegetables,Fennel,Herbs,,,,,22.5,,,,,Active
2026-06-08,Vegetables,Fennel,Herbs,Morocco,250g,13.25,,,53.0,,,Lulu,Active
2026-06-08,Vegetables,Granadilla Fruit Colombia,Herbs,,1kg,,88.0,,,88.0,,Rawabi,Active
2026-06-08,Vegetables,Granadilla Fruit Colombia,Herbs,,250g,,22.0,,,88.0,,Rawabi,Active
2026-06-08,Vegetables,Green Basil ( ),Herbs,Kenya,,,,16.0,,,,,Active
2026-06-08,Vegetables,Kalangal,Herbs,Thailand,250g,11.5,,,46.0,,,Lulu,Active
2026-06-08,Vegetables,Lemon Grass,Herbs,,,,,5.5,,,,,Active
2026-06-08,Vegetables,Lemon Grass,Herbs,Thailand,100g,4.75,,,47.5,,,Lulu,Active
2026-06-08,Vegetables,Mini Fennel,Herbs,Holland,1.0pkt,29.5,,,29500.0,,,Lulu,Active
2026-06-08,Vegetables,Mint Leaves,Herbs,Saudi,100g,1.5,,,15.0,,,Lulu,Active
2026-06-08,Vegetables,Pandan Leaves,Herbs,,100g,4.25,,,42.5,,,Lulu,Active
2026-06-08,Vegetables,Parsely (Ksa),Herbs,,,,,10.0,,,,,Active
2026-06-08,Vegetables,Parsley Leaves,Herbs,Saudi,100g,1.0,,,10.0,,,Lulu,Active
2026-06-08,Vegetables,Rosemary,Herbs,Kenya,1.0pc,,10.0,,,10000.0,,Rawabi,Active
2026-06-08,Vegetables,Thyme Green Thin,Herbs,,,,,16.0,,,,,Active
2026-06-08,Vegetables,Bhindi (Lady'S Finger),Lady Finger,India,,,,9.0,,,,,Active
2026-06-08,Vegetables,Lady Finger,Lady Finger,India,1kg,,16.75,,,16.75,,Rawabi,Active
2026-06-08,Vegetables,Okra,Lady Finger,,500g,9.25,,,18.5,,,Lulu,Active
2026-06-08,Vegetables,Arugula (Jerjir)Leaves Doha,Leafy Vegetables,,500g,,3.75,,,7.5,,Rawabi,Active
2026-06-08,Vegetables,Arugula (Jerjir)Leaves Doha 1 Bunch,Leafy Vegetables,,,,7.5,,,,,,Active
2026-06-08,Vegetables,Baby Gem Lettuce,Leafy Vegetables,Spain,1kg,,29.0,,,29.0,,Rawabi,Active
2026-06-08,Vegetables,Baby Gem Lettuce,Leafy Vegetables,Spain,250g,,7.25,,,29.0,,Rawabi,Active
2026-06-08,Vegetables,Baby Rocket -Packet,Leafy Vegetables,Italy,,,10.5,,,,,,Active
2026-06-08,Vegetables,Baby Spinach,Leafy Vegetables,Italy,125g,,,14.0,,,112.0,Family,Active
2026-06-08,Vegetables,Baby Spinach Leaves -Packet,Leafy Vegetables,Italy,,,10.5,,,,,,Active
2026-06-08,Vegetables,Cheera Leaves,Leafy Vegetables,Qatar,100g,0.75,,,7.5,,,Lulu,Active
2026-06-08,Vegetables,"Fresh Lettuce Romaine, ,",Leafy Vegetables,Jordan,500g,3.25,,,6.5,,,Lulu,Active
2026-06-08,Vegetables,Iceberg Lettuce,Leafy Vegetables,Jordan,500g,3.5,,,7.0,,,Lulu,Active
2026-06-08,Vegetables,Jerjer Leaves Arabia,Leafy Vegetables,Saudi,150g,2.0,,,13.33,,,Lulu,Active
2026-06-08,Vegetables,Kale Leaves,Leafy Vegetables,Holland,1kg,,57.0,,,57.0,,Rawabi,Active
2026-06-08,Vegetables,Kale Leaves,Leafy Vegetables,Holland,250g,,14.25,,,57.0,,Rawabi,Active
2026-06-08,Vegetables,Kangkong Doha,Leafy Vegetables,,1.0pc,,7.0,,,7000.0,,Rawabi,Active
2026-06-08,Vegetables,Kangon Leaves,Leafy Vegetables,,100g,5.25,,,52.5,,,Lulu,Active
2026-06-08,Vegetables,Lettuce,Leafy Vegetables,Lebanon,,,,8.75,,,,,Active
2026-06-08,Vegetables,Lettuce Bionda/ Rossa Mix,Leafy Vegetables,,125g,,,14.0,,,112.0,Family,Active
2026-06-08,Vegetables,Lettuce Boston Soft,Leafy Vegetables,Holland,,,,16.25,,,,,Active
2026-06-08,Vegetables,Lettuce Gem Tray,Leafy Vegetables,Spain,,,,17.0,,,,,Active
2026-06-08,Vegetables,Lettuce Ice Berge,Leafy Vegetables,Spain,1kg,,38.0,,,38.0,,Rawabi,Active
2026-06-08,Vegetables,Lettuce Ice Berge,Leafy Vegetables,Spain,250g,,9.5,,,38.0,,Rawabi,Active
2026-06-08,Vegetables,Lettuce Iceberg,Leafy Vegetables,,,,,24.0,,,,,Active
2026-06-08,Vegetables,Lettuce Iceberg,Leafy Vegetables,Egypt,1kg,,14.75,,,14.75,,Rawabi,Active
2026-06-08,Vegetables,Lettuce Iceberg,Leafy Vegetables,Spain,400g,17.0,,,42.5,,,Lulu,Active
2026-06-08,Vegetables,Lettuce Iceberg,Leafy Vegetables,Usa,500g,21.25,,,42.5,,,Lulu,Active
2026-06-08,Vegetables,Lettuce Lollo Rossa,Leafy Vegetables,,,,,18.75,,,,,Active
2026-06-08,Vegetables,Mini Gem Lettuce,Leafy Vegetables,Holland,1.0pkt,36.5,,,36500.0,,,Lulu,Active
2026-06-08,Vegetables,Molokhia Doha,Leafy Vegetables,,,,8.0,,,,,,Active
2026-06-08,Vegetables,Molokhia Doha,Leafy Vegetables,,250g,,2.0,,,8.0,,Rawabi,Active
2026-06-08,Vegetables,Mustard Leaves,Leafy Vegetables,Qatar,100g,0.75,,,7.5,,,Lulu,Active
2026-06-08,Vegetables,Pechay Leaves Doha,Leafy Vegetables,,1.0pc,,6.5,,,6500.0,,Rawabi,Active
2026-06-08,Vegetables,Red Chard Mix,Leafy Vegetables,Italy,125g,,,10.0,,,80.0,Family,Active
2026-06-08,Vegetables,Red Spinach Doha 1 Bunch,Leafy Vegetables,,,,7.0,,,,,,Active
2026-06-08,Vegetables,Rocket Leaves,Leafy Vegetables,Italy,125g,,,14.0,,,112.0,Family,Active
2026-06-08,Vegetables,Ruwaith Leaves Doha,Leafy Vegetables,,1.0pc,,6.5,,,6500.0,,Rawabi,Active
2026-06-08,Vegetables,Leeks,Leeks/Spring Onions,Holland,,,,9.5,,,,,Active
2026-06-08,Vegetables,Leeks,Leeks/Spring Onions,Holland,1kg,,28.0,,,28.0,,Rawabi,Active
2026-06-08,Vegetables,Leeks,Leeks/Spring Onions,Holland,250g,,7.0,,,28.0,,Rawabi,Active
2026-06-08,Vegetables,Leeks,Leeks/Spring Onions,Holland,1.0pc,14.75,,,14750.0,,,Lulu,Active
2026-06-08,Vegetables,Mini Leeks,Leeks/Spring Onions,,1.0pc,26.5,,,26500.0,,,Lulu,Active
2026-06-08,Vegetables,Agrico Mushroom White Bottom,Mushrooms,Qatar,250g,,,7.0,,,28.0,Family,Active
2026-06-08,Vegetables,Agrico Mushroom White Doha Packet,Mushrooms,,,,7.0,,,,,,Active
2026-06-08,Vegetables,Mushroom Brown Doha-Packet,Mushrooms,,,,8.5,,,,,,Active
2026-06-08,Vegetables,Mushroom Shimeji,Mushrooms,Thailand,1.0pkt,14.5,,,14500.0,,,Lulu,Active
2026-06-08,Vegetables,Mushroom Slice,Mushrooms,Qatar,,,,8.5,,,,,Active
2026-06-08,Vegetables,Mushroom Slice Doha-Packet,Mushrooms,,,,8.5,,,,,,Active
2026-06-08,Vegetables,Mushroom White Doha-Packet,Mushrooms,,,,7.0,,,,,,Active
2026-06-08,Vegetables,Mushrooms Portobello,Mushrooms,,,,,19.5,,,,,Active
2026-06-08,Vegetables,Safwa Mushroom Oyster,Mushrooms,Qatar,250g,8.5,,,34.0,,,Lulu,Active
2026-06-08,Vegetables,Shimenji White Mushroom,Mushrooms,,150g,,,12.0,,,80.0,Family,Active
2026-06-08,Vegetables,Shitake Mushroom,Mushrooms,Holland,150g,13.0,,,86.67,,,Lulu,Active
2026-06-08,Vegetables,Onion,Onion,India,1kg,4.5,,,4.5,,,Lulu,Active
2026-06-08,Vegetables,Onion Big,Onion,India,1kg,,4.5,,,4.5,,Rawabi,Active
2026-06-08,Vegetables,Onion Brown,Onion,,1kg,13.5,,,13.5,,,Lulu,Active
2026-06-08,Vegetables,Onion Medium Bag,Onion,India,,,19.0,,,,,,Active
2026-06-08,Vegetables,Onion Small,Onion,India,,,,5.0,,,,,Active
2026-06-08,Vegetables,Onion Small,Onion,India,1kg,,19.0,,,19.0,,Rawabi,Active
2026-06-08,Vegetables,Onion Small Bag,Onion,India,,,14.5,,,,,,Active
2026-06-08,Vegetables,Onion White,Onion,Spain,1kg,12.5,,,12.5,,,Lulu,Active
2026-06-08,Vegetables,Onion Yemen,Onion,,,,,4.5,,,,,Active
2026-06-08,Vegetables,Onion Yemen,Onion,,1kg,4.5,,,4.5,,,Lulu,Active
