date,category,product_name,product_type,origin,unit,lulu_price,rawabi_price,family_price,price_per_kg_lulu,price_per_kg_rawabi,price_per_kg_family,cheapest_store,status
2026-08-14,Vegetables,Mint Leaves 1 Bunch,Herbs,Saudi,,,13.0,,,,,,Active
2026-08-14,Vegetables,Parsley Leaves 1 Bunch,Herbs,Saudi,,,10.0,,,,,,Active
2026-08-14,Vegetables,Rosemary,Herbs,Kenya,1.0pc,,10.0,,,10000.0,,Rawabi,Active
2026-08-14,Vegetables,Lady Finger,Lady Finger,India,1kg,,17.25,,,17.25,,Rawabi,Active
2026-08-14,Vegetables,Arugula (Jerjir)Leaves Doha 1 Bunch,Leafy Vegetables,,,,7.0,,,,,,Active
2026-08-14,Vegetables,Baby Rocket -Packet,Leafy Vegetables,Italy,,,11.5,,,,,,Active
2026-08-14,Vegetables,Baby Spinach Leaves -Packet,Leafy Vegetables,Italy,,,11.5,,,,,,Active
2026-08-14,Vegetables,Kale Leaves,Leafy Vegetables,Holland,1kg,,65.0,,,65.0,,Rawabi,Active
2026-08-14,Vegetables,Kangkong Doha,Leafy Vegetables,,1.0pc,,7.0,,,7000.0,,Rawabi,Active
2026-08-14,Vegetables,Lettuce,Leafy Vegetables,Jordan,1kg,,4.0,,,4.0,,Rawabi,Active
2026-08-14,Vegetables,Lettuce Gem Tray,Leafy Vegetables,Spain,,,,15.0,,,,,Active
2026-08-14,Vegetables,Lettuce Ice Berge,Leafy Vegetables,Spain,1kg,,38.0,,,38.0,,Rawabi,Active
2026-08-14,Vegetables,Lettuce Iceberge,Leafy Vegetables,Holland,1kg,,11.0,,,11.0,,Rawabi,Active
2026-08-14,Vegetables,Lettuce Lollo Rossa,Leafy Vegetables,,,,,20.0,,,,,Active
2026-08-14,Vegetables,Molokhia Doha,Leafy Vegetables,,,,5.5,,,,,,Active
2026-08-14,Vegetables,Pechay Leaves Doha,Leafy Vegetables,,1.0pc,,8.5,,,8500.0,,Rawabi,Active
2026-08-14,Vegetables,Red Spinach Doha 1 Bunch,Leafy Vegetables,,,,5.75,,,,,,Active
2026-08-14,Vegetables,Spinach Doha 1 Bunch,Leafy Vegetables,,,,5.5,,,,,,Active
2026-08-14,Vegetables,Leeks,Leeks/Spring Onions,Holland,,,,9.0,,,,,Active
2026-08-14,Vegetables,Leeks,Leeks/Spring Onions,Holland,1kg,,35.0,,,35.0,,Rawabi,Active
2026-08-14,Vegetables,Spring Onion Arabia,Leeks/Spring Onions,Saudi,1.0pc,,11.0,,,11000.0,,Rawabi,Active
2026-08-14,Vegetables,Agrico Mushroom White Doha Packet,Mushrooms,,,,7.0,,,,,,Active
2026-08-14,Vegetables,Mushroom Brown Doha-Packet,Mushrooms,,,,8.5,,,,,,Active
2026-08-14,Vegetables,Mushroom Mix Doha Packet,Mushrooms,,,,13.0,,,,,,Active
2026-08-14,Vegetables,Mushroom Oyster Netherland Pac,Mushrooms,,150g,,13.5,,,90.0,,Rawabi,Active
2026-08-14,Vegetables,Mushroom Slice Doha-Packet,Mushrooms,,,,8.5,,,,,,Active
2026-08-14,Vegetables,Mushroom White Doha-Packet,Mushrooms,,,,7.0,,,,,,Active
2026-08-14,Vegetables,Onion Medium Bag,Onion,India,,,18.0,,,,,,Active
2026-08-14,Vegetables,Onion Small,Onion,India,1kg,,17.25,,,17.25,,Rawabi,Active
2026-08-14,Vegetables,Onion Small Bag,Onion,,,,,8.75,,,,,Active
2026-08-14,Vegetables,Onion Small Bag,Onion,India,,,10.5,,,,,,Active
2026-08-14,Vegetables,White Onion,Onion,Lebanon,1kg,,9.75,,,9.75,,Rawabi,Active
2026-08-14,Vegetables,Aloe Vera,Other Vegetables,,,,,30.0,,,,,Active
2026-08-14,Vegetables,Chinese Potato,Other Vegetables,,1kg,,13.5,,,13.5,,Rawabi,Active
2026-08-14,Vegetables,Drumstick,Other Vegetables,India,1kg,,18.5,,,18.5,,Rawabi,Active
2026-08-14,Vegetables,Drumstick Leaves,Other Vegetables,India,1.0pc,,6.0,,,6000.0,,Rawabi,Active
2026-08-14,Vegetables,Eggplant,Other Vegetables,Holland,,,,28.0,,,,,Active
2026-08-14,Vegetables,Eggplant Long Arabia,Other Vegetables,Saudi,1kg,,11.0,,,11.0,,Rawabi,Active
2026-08-14,Vegetables,Eggplant Premium,Other Vegetables,Oman,1kg,,6.75,,,6.75,,Rawabi,Active
2026-08-14,Vegetables,Govar,Other Vegetables,India,1kg,,16.75,,,16.75,,Rawabi,Active
2026-08-14,Vegetables,Guava,Other Vegetables,India,1kg,,20.5,,,20.5,,Rawabi,Active
2026-08-14,Vegetables,Guava -Packet,Other Vegetables,Thailand,,,32.0,,,,,,Active
2026-08-14,Vegetables,Guava Red,Other Vegetables,Thailand,1kg,,42.0,,,42.0,,Rawabi,Active
2026-08-14,Vegetables,Guava Red -Packet,Other Vegetables,Thailand,,,34.0,,,,,,Active
2026-08-14,Vegetables,Lollo Bioanda,Other Vegetables,Holland,1kg,,68.0,,,68.0,,Rawabi,Active
2026-08-14,Vegetables,Longan -Packet,Other Vegetables,Thailand,,,24.0,,,,,,Active
2026-08-14,Vegetables,Palak Leaves Doha,Other Vegetables,,1.0pc,,5.0,,,5000.0,,Rawabi,Active
2026-08-14,Vegetables,Rambutan -Packet,Other Vegetables,Thailand,,,22.0,,,,,,Active
2026-08-14,Vegetables,Redcurrent -Packet,Other Vegetables,Holland,,,22.0,,,,,,Active
2026-08-14,Vegetables,Squash ( )-,Other Vegetables,Lebanon,,,,32.0,,,,,Active
2026-08-14,Vegetables,Tamarind -Box,Other Vegetables,Thailand,,,23.0,,,,,,Active
2026-08-14,Vegetables,Beans,Peas & Beans,India,1kg,,19.75,,,19.75,,Rawabi,Active
2026-08-14,Vegetables,Beans Fine Bean & Snow Peas Ke,Peas & Beans,,250g,,14.0,,,56.0,,Rawabi,Active
2026-08-14,Vegetables,Lothi,Potatoes & Starchy Vegetables,,1kg,,16.0,,,16.0,,Rawabi,Active
2026-08-14,Vegetables,Potato,Potatoes & Starchy Vegetables,Bangladesh,1kg,,16.0,,,16.0,,Rawabi,Active
2026-08-14,Vegetables,Potato,Potatoes & Starchy Vegetables,Jordan,1kg,,3.5,,,3.5,,Rawabi,Active
2026-08-14,Vegetables,Potato Bag,Potatoes & Starchy Vegetables,Saudi,1kg,,13.0,,,13.0,,Rawabi,Active
2026-08-14,Vegetables,Sweet Potato,Potatoes & Starchy Vegetables,India,,,,10.0,,,,,Active
2026-08-14,Vegetables,Sweet Potato,Potatoes & Starchy Vegetables,Australia,1kg,,38.0,,,38.0,,Rawabi,Active
2026-08-14,Vegetables,Sweet Potato,Potatoes & Starchy Vegetables,Egypt,1kg,,3.5,,,3.5,,Rawabi,Active
2026-08-14,Vegetables,Sweet Potato By Air,Potatoes & Starchy Vegetables,Uganda,1kg,,18.0,,,18.0,,Rawabi,Active
2026-08-14,Vegetables,Tapioca,Potatoes & Starchy Vegetables,Sri Lanka,1kg,,11.5,,,11.5,,Rawabi,Active
2026-08-14,Vegetables,Yam,Potatoes & Starchy Vegetables,India,1kg,,9.75,,,9.75,,Rawabi,Active
2026-08-14,Vegetables,Butternut Pumpkin,Pumpkin,Oman,1kg,,7.75,,,7.75,,Rawabi,Active
2026-08-14,Vegetables,Disco Pumpkin,Pumpkin,India,1kg,,15.75,,,15.75,,Rawabi,Active
2026-08-14,Vegetables,Pumpkin,Pumpkin,Oman,1kg,,3.5,,,3.5,,Rawabi,Active
2026-08-14,Vegetables,Pumpkin Mathan Green,Pumpkin,India,,,,14.75,,,,,Active
2026-08-14,Vegetables,Radish Red -Packet,Raddish,Holland,,,5.5,,,,,,Active
2026-08-14,Vegetables,Radish White,Raddish,China,1kg,,11.0,,,11.0,,Rawabi,Active
2026-08-14,Vegetables,Red Radish,Raddish,Holland,1kg,,33.5,45.0,,33.5,45.0,Rawabi,Active
2026-08-14,Vegetables,Arigni Green Gram Sprouts,Sprouts,,200g,,,5.75,,,28.75,Family,Active
2026-08-14,Vegetables,Bunch Tomato,Tomato,Turkey,1kg,,9.75,,,9.75,,Rawabi,Active
2026-08-14,Vegetables,Cherry Tomato Yellow Packet,Tomato,Holland,,,14.0,,,,,,Active
2026-08-14,Vegetables,Tomato Cherry Orange Netherland 250,Tomato,,,,14.75,,,,,,Active
2026-08-14,Vegetables,Tomato Cherry Plum Red,Tomato,Spain,500g,,26.0,,,52.0,,Rawabi,Active
2026-08-14,Vegetables,Tomato Green House Syria,Tomato,,1kg,,4.0,,,4.0,,Rawabi,Active
2026-08-14,Vegetables,Tomato Kumato,Tomato,Spain,1kg,,42.0,,,42.0,,Rawabi,Active
2026-08-14,Vegetables,Tomato Sweet Cherry Vine Netherland,Tomato,,,,48.0,,,,,,Active
2026-08-14,Vegetables,Turmeric,Turmeric,India,1kg,,16.5,,,16.5,,Rawabi,Active
2026-08-14,Vegetables,Turmeric -Packet,Turmeric,Thailand,,,6.5,,,,,,Active
2026-08-14,Fruits,Apple Gala,Apples,France,1kg,,,,,,,,Market Out
2026-08-14,Fruits,Apple Golden,Apples,Italy,1kg,,,,,,,,Market Out
2026-08-14,Fruits,Apple Green,Apples,Spain,1kg,,,,,,,,Market Out
2026-08-14,Fruits,Apple Ukraine,Apples,,1kg,,,,,,,,Market Out
2026-08-14,Fruits,Banana,Banana,Philippines,1kg,,,,,,,,Market Out
2026-08-14,Fruits,Banana Flower,Banana,,1kg,,,,,,,,Market Out
2026-08-14,Fruits,Banana Yellow,Banana,India,1kg,,,,,,,,Market Out
2026-08-14,Fruits,Kadali Banana By Air,Banana,India,1kg,,,,,,,,Market Out
2026-08-14,Fruits,Black Berry -Packet,Berries,Morocco,,,,,,,,,Market Out
2026-08-14,Fruits,Blueberry -Packet,Berries,Morocco,,,,,,,,,Market Out
2026-08-14,Fruits,Raspberry Africa Packet,Berries,,,,,,,,,,Market Out
2026-08-14,Fruits,Mandarine Nadarcott,Citrus Fruits,Egypt,1kg,,,,,,,,Market Out
2026-08-14,Fruits,Orange Valencia,Citrus Fruits,Egypt,1kg,,,,,,,,Market Out
2026-08-14,Fruits,Grape Black,Grapes,Egypt,1kg,,,,,,,,Market Out
2026-08-14,Fruits,Grapes Red -Packet,Grapes,India,,,,,,,,,Market Out
2026-08-14,Fruits,Kiwi Greece,Kiwi,,1kg,,,,,,,,Market Out
2026-08-14,Fruits,Mango Badami Air,Mangoes,India,1kg,,,,,,,,Market Out
2026-08-14,Fruits,Mango Galbetor Yeman,Mangoes,,1kg,,,,,,,,Market Out
2026-08-14,Fruits,Mango Yemen Cartoon,Mangoes,,,,,,,,,,Market Out
2026-08-14,Vegetables,Asparagus Jumbo,Asparagus,,,,,,,,,,Market Out
2026-08-14,Vegetables,Beetroot Cooked,Beetroot,,500g,,,,,,,,Market Out
2026-08-14,Vegetables,Cauliflower Mazra Doha,Cabbage & Broccoli,,1kg,,,,,,,,Market Out
2026-08-14,Vegetables,Chilli,Chillies & Spicy,Uganda,1kg,,,,,,,,Market Out
2026-08-14,Vegetables,Chilli,Chillies & Spicy,Uganda,250g,,,,,,,,Market Out
2026-08-14,Vegetables,Green Chilly By Air,Chillies & Spicy,India,1kg,,,,,,,,Market Out
2026-08-14,Vegetables,Green Chilly By Air,Chillies & Spicy,India,250g,,,,,,,,Market Out
2026-08-14,Vegetables,Cucumber Premium Doha,Cucumber,,1kg,,,,,,,,Market Out
2026-08-14,Vegetables,Bottle Gourd Doha,Gourds,,1kg,,,,,,,,Market Out
2026-08-14,Vegetables,Ivy Gourd (Kovakka) Indian,Gourds,India,1kg,,,,,,,,Market Out
2026-08-14,Vegetables,Baby Fennel Africa-Packet,Herbs,,,,,,,,,,Market Out
2026-08-14,Vegetables,Mint Leaves -Packet,Herbs,Jordan,,,,,,,,,Market Out
2026-08-14,Vegetables,Arugula (Jerjir)Leaves Doha,Leafy Vegetables,,500g,,,,,,,,Market Out
2026-08-14,Vegetables,Mushroom Slice,Mushrooms,Qatar,,,,,,,,,Market Out
2026-08-14,Vegetables,Mushrooms Portobello,Mushrooms,,,,,,,,,,Market Out
2026-08-14,Vegetables,Onion White,Onion,Spain,1kg,,,,,,,,Market Out
2026-08-14,Vegetables,Bagal Leaves,Other Vegetables,,1.0pc,,,,,,,,Market Out
2026-08-14,Vegetables,Colacasia,Other Vegetables,India,1kg,,,,,,,,Market Out
2026-08-14,Vegetables,Green Spianch Doha 1 Bunch,Other Vegetables,,,,,,,,,,Market Out
2026-08-14,Vegetables,Palak Doha Pc,Other Vegetables,,,,,,,,,,Market Out
2026-08-14,Vegetables,Potato Syria,Potatoes & Starchy Vegetables,,1kg,,,,,,,,Market Out
2026-08-14,Vegetables,Butter Nut Pumpkin Africa,Pumpkin,,1kg,,,,,,,,Market Out
2026-08-14,Vegetables,Pumpkin Medium,Pumpkin,India,,,,,,,,,Market Out
2026-08-14,Vegetables,Cherry Tomato -Packet,Tomato,Morocco,,,,,,,,,Market Out
2026-08-14,Vegetables,Tomato Green House,Tomato,Jordan,1kg,,,,,,,,Market Out
2026-08-14,Vegetables,Tomato Tommys Pkt ( ),Tomato,Spain,500g,,,,,,,,Market Out
2026-08-13,Fruits,Apple Africa,Apples,,1kg,,11.0,,,11.0,,Rawabi,Active
2026-08-13,Fruits,Apple Gala,Apples,France,1kg,,11.0,,,11.0,,Rawabi,Active
2026-08-13,Fruits,Apple Golden,Apples,Italy,1kg,,12.0,,,12.0,,Rawabi,Active
2026-08-13,Fruits,Apple Green,Apples,Spain,1kg,,11.0,,,11.0,,Rawabi,Active
2026-08-13,Fruits,Apple Red,Apples,Usa,1kg,,14.5,,,14.5,,Rawabi,Active
2026-08-13,Fruits,Apple Ukraine,Apples,,1kg,,10.0,,,10.0,,Rawabi,Active
2026-08-13,Fruits,Pineapple,Apples,India,1kg,,17.0,,,17.0,,Rawabi,Active
2026-08-13,Fruits,Pineapple Golden,Apples,Kenya,1kg,,13.5,,,13.5,,Rawabi,Active
2026-08-13,Fruits,Avocado,Avocado,Uganda,1kg,,18.0,,,18.0,,Rawabi,Active
2026-08-13,Fruits,Avocado Hass,Avocado,Uganda,1kg,,26.0,,,26.0,,Rawabi,Active
2026-08-13,Fruits,Banana,Banana,Philippines,1kg,,7.5,,,7.5,,Rawabi,Active
2026-08-13,Fruits,Banana Flower,Banana,,1kg,,17.0,,,17.0,,Rawabi,Active
2026-08-13,Fruits,Banana Yellow,Banana,India,1kg,,12.75,,,12.75,,Rawabi,Active
2026-08-13,Fruits,Kadali Banana By Air,Banana,India,1kg,,17.5,,,17.5,,Rawabi,Active
2026-08-13,Fruits,Kadhali Banana,Banana,India,1kg,,16.0,,,16.0,,Rawabi,Active
2026-08-13,Fruits,Black Berry -Packet,Berries,Morocco,,,24.5,,,,,,Active
2026-08-13,Fruits,Blackberry -Packet,Berries,Usa,,,24.0,,,,,,Active
2026-08-13,Fruits,Blueberry -Packet,Berries,Morocco,,,13.0,,,,,,Active
2026-08-13,Fruits,Physalis,Berries,,125g,,,13.0,,,104.0,Family,Active
2026-08-13,Fruits,Raspberry Africa Packet,Berries,,,,26.0,,,,,,Active
2026-08-13,Fruits,Lemon Africa,Citrus Fruits,,1kg,,6.75,,,6.75,,Rawabi,Active
2026-08-13,Fruits,Lemon Africa,Citrus Fruits,,250g,,2.25,,,9.0,,Rawabi,Active
2026-08-13,Fruits,Lime,Citrus Fruits,Vietnam,1kg,,8.5,,,8.5,,Rawabi,Active
2026-08-13,Fruits,Lime,Citrus Fruits,Vietnam,250g,,2.5,,,10.0,,Rawabi,Active
2026-08-13,Fruits,Mandarin,Citrus Fruits,China,1kg,,13.5,,,13.5,,Rawabi,Active
2026-08-13,Fruits,Mandarine Nadarcott,Citrus Fruits,Egypt,1kg,,8.5,,,8.5,,Rawabi,Active
2026-08-13,Fruits,Orange Navel Africa,Citrus Fruits,,1kg,,7.5,,,7.5,,Rawabi,Active
2026-08-13,Fruits,Orange Valencia,Citrus Fruits,Egypt,1kg,,4.5,,,4.5,,Rawabi,Active
2026-08-13,Fruits,Coconut,Coconut,India,1.0pc,,3.0,,,3000.0,,Rawabi,Active
2026-08-13,Fruits,Coconut Grated,Coconut,India,1.0pc,,3.5,,,3500.0,,Rawabi,Active
2026-08-13,Fruits,Coconut Young,Coconut,Sri Lanka,1.0pc,,9.75,,,9750.0,,Rawabi,Active
2026-08-13,Fruits,Grape Black,Grapes,Egypt,1kg,,16.0,,,16.0,,Rawabi,Active
2026-08-13,Fruits,Grape White Packet,Grapes,Egypt,1kg,,16.0,,,16.0,,Rawabi,Active
2026-08-13,Fruits,Grapefruit Africa,Grapes,,1kg,,6.5,,,6.5,,Rawabi,Active
2026-08-13,Fruits,Grapes Red -Packet,Grapes,India,,,9.0,,,,,,Active
2026-08-13,Fruits,Grapes White,Grapes,Australia,1kg,,50.0,,,50.0,,Rawabi,Active
2026-08-13,Fruits,Grapes White,Grapes,Australia,500g,,25.0,,,50.0,,Rawabi,Active
2026-08-13,Fruits,Green Banana,Green Banana,Uganda,1kg,,17.75,,,17.75,,Rawabi,Active
2026-08-13,Fruits,Green Banana,Green Banana,India,1kg,,12.0,,,12.0,,Rawabi,Active
2026-08-13,Fruits,Kiwi Gold New Zealand,Kiwi,,1kg,,55.0,,,55.0,,Rawabi,Active
2026-08-13,Fruits,Kiwi Gold New Zealand,Kiwi,,250g,,15.0,,,60.0,,Rawabi,Active
2026-08-13,Fruits,Kiwi Greece,Kiwi,,1kg,,28.0,,,28.0,,Rawabi,Active
2026-08-13,Fruits,Mango Badami Air,Mangoes,India,1kg,,18.0,,,18.0,,Rawabi,Active
2026-08-13,Fruits,Mango Galbetor Yeman,Mangoes,,1kg,,13.5,,,13.5,,Rawabi,Active
2026-08-13,Fruits,Mango Yemen Cartoon,Mangoes,,,,35.0,,,,,,Active
2026-08-13,Fruits,Mangosteen Packet,Mangoes,Thailand,,,25.0,,,,,,Active
2026-08-13,Fruits,Water Melon,Melons,Jordan,1kg,,3.5,,,3.5,,Rawabi,Active
2026-08-13,Fruits,Papaya,Papaya,Sri Lanka,1kg,,17.5,,,17.5,,Rawabi,Active
2026-08-13,Fruits,Plums Red Africa,Plums,,1kg,,15.5,,,15.5,,Rawabi,Active
2026-08-13,Fruits,Pomegranate,Pomegranates,India,1kg,,21.0,,,21.0,,Rawabi,Active
2026-08-13,Fruits,Pomegranate,Pomegranates,India,500g,,10.5,,,21.0,,Rawabi,Active
2026-08-13,Fruits,Pomegranate,Pomegranates,Peru,1kg,,21.0,,,21.0,,Rawabi,Active
2026-08-13,Fruits,Pomegranate -Carton,Pomegranates,India,,,22.0,,,,,,Active
2026-08-13,Vegetables,Asparagus Jumbo,Asparagus,,,,,30.0,,,,,Active
2026-08-13,Vegetables,Beetroot,Beetroot,Oman,1kg,,6.5,,,6.5,,Rawabi,Active
2026-08-13,Vegetables,Beetroot Cooked,Beetroot,,500g,,,22.0,,,44.0,Family,Active
2026-08-13,Vegetables,Broccoli,Cabbage & Broccoli,Spain,1kg,,20.0,,,20.0,,Rawabi,Active
2026-08-13,Vegetables,Broccoli,Cabbage & Broccoli,Spain,500g,,10.0,,,20.0,,Rawabi,Active
2026-08-13,Vegetables,Cabbage,Cabbage & Broccoli,Oman,1kg,,2.5,,,2.5,,Rawabi,Active
2026-08-13,Vegetables,Cauliflower Mazra Doha,Cabbage & Broccoli,,1kg,,7.0,,,7.0,,Rawabi,Active
2026-08-13,Vegetables,Capsicum,Capsicum,Holland,1kg,,18.0,,,18.0,,Rawabi,Active
2026-08-13,Vegetables,Capsicum,Capsicum,Holland,500g,,17.5,,,35.0,,Rawabi,Active
2026-08-13,Vegetables,Capsicum 4Color (Packet),Capsicum,Holland,,,22.0,,,,,,Active
2026-08-13,Vegetables,Capsicum Green,Capsicum,Jordan,1kg,,5.0,,,5.0,,Rawabi,Active
2026-08-13,Vegetables,Capsicum Green,Capsicum,Jordan,500g,,2.5,,,5.0,,Rawabi,Active
2026-08-13,Vegetables,Capsicum Mix Pkt,Capsicum,Holland,4.0pcs,,,20.0,,,5000.0,Family,Active
2026-08-13,Vegetables,Capsicum Yellow,Capsicum,Holland,,,,13.75,,,,,Active
2026-08-13,Vegetables,Carrot,Carrots,Australia,1kg,,7.0,,,7.0,,Rawabi,Active
2026-08-13,Vegetables,Carrot,Carrots,Australia,500g,,3.5,,,7.0,,Rawabi,Active
2026-08-13,Vegetables,Chayote,Chayote,India,1kg,,16.0,,,16.0,,Rawabi,Active
2026-08-13,Vegetables,Chilli,Chillies & Spicy,Uganda,1kg,,19.5,,,19.5,,Rawabi,Active
2026-08-13,Vegetables,Chilli,Chillies & Spicy,Uganda,250g,,5.0,,,20.0,,Rawabi,Active
2026-08-13,Vegetables,Chilly Red,Chillies & Spicy,Holland,,,,23.75,,,,,Active
2026-08-13,Vegetables,Ginger,Chillies & Spicy,China,1kg,,8.0,,,8.0,,Rawabi,Active
2026-08-13,Vegetables,Ginger,Chillies & Spicy,Uganda,1kg,,19.0,,,19.0,,Rawabi,Active
2026-08-13,Vegetables,Ginger,Chillies & Spicy,China,250g,,2.0,,,8.0,,Rawabi,Active
2026-08-13,Vegetables,Ginger,Chillies & Spicy,Uganda,250g,,4.75,,,19.0,,Rawabi,Active
2026-08-13,Vegetables,Green Chilly By Air,Chillies & Spicy,India,1kg,,17.0,,,17.0,,Rawabi,Active
2026-08-13,Vegetables,Green Chilly By Air,Chillies & Spicy,India,250g,,5.0,,,20.0,,Rawabi,Active
2026-08-13,Vegetables,Hot Pepper Mix,Chillies & Spicy,Uganda,1kg,,32.5,,,32.5,,Rawabi,Active
2026-08-13,Vegetables,Hot Pepper Mix,Chillies & Spicy,Uganda,250g,,8.25,,,33.0,,Rawabi,Active
2026-08-13,Vegetables,Jalapeno Hot Red Pepper,Chillies & Spicy,Usa,,,,88.0,,,,,Active
2026-08-13,Vegetables,Jalapeno Peppers,Chillies & Spicy,,,,,23.5,,,,,Active
2026-08-13,Vegetables,Zucchini,Courgettes & Artichoke,Jordan,1kg,,5.0,,,5.0,,Rawabi,Active
2026-08-13,Vegetables,Cucumber Mazra Doha,Cucumber,,1kg,,7.5,,,7.5,,Rawabi,Active
2026-08-13,Vegetables,Cucumber Premium Doha,Cucumber,,1kg,,7.5,,,7.5,,Rawabi,Active
2026-08-13,Vegetables,Yellow Cucumber,Cucumber,India,1kg,,15.75,,,15.75,,Rawabi,Active
2026-08-13,Vegetables,Garlic,Garlic,India,,,,12.25,,,,,Active
2026-08-13,Vegetables,Garlic,Garlic,China,1kg,,8.0,,,8.0,,Rawabi,Active
2026-08-13,Vegetables,Garlic,Garlic,China,250g,,2.0,,,8.0,,Rawabi,Active
2026-08-13,Vegetables,Garlic Packet Big,Garlic,China,,,9.0,,,,,,Active
2026-08-13,Vegetables,Garlic Small Pkt ( ),Garlic,China,,,4.5,,,,,,Active
2026-08-13,Vegetables,Ashgourd,Gourds,Oman,1kg,,2.75,,,2.75,,Rawabi,Active
2026-08-13,Vegetables,Bitter Gourd,Gourds,India,1kg,,17.0,,,17.0,,Rawabi,Active
2026-08-13,Vegetables,Bottle Gourd Doha,Gourds,,1kg,,6.5,,,6.5,,Rawabi,Active
2026-08-13,Vegetables,Ivy Gourd (Kovakka) Indian,Gourds,India,1kg,,16.5,,,16.5,,Rawabi,Active
2026-08-13,Vegetables,Ridge Gourd,Gourds,India,1kg,,17.0,,,17.0,,Rawabi,Active
2026-08-13,Vegetables,Snake Gourd,Gourds,India,1kg,,17.0,,,17.0,,Rawabi,Active
2026-08-13,Vegetables,Baby Fennel Africa-Packet,Herbs,,,,22.5,,,,,,Active
2026-08-13,Vegetables,Celery Stick,Herbs,Spain,1kg,,35.0,,,35.0,,Rawabi,Active
2026-08-13,Vegetables,Celery Stick,Herbs,Spain,250g,,8.75,,,35.0,,Rawabi,Active
2026-08-13,Vegetables,Curry Leaves,Herbs,Uganda,,,35.0,,,,,,Active
2026-08-13,Vegetables,Fennel,Herbs,,,,,20.0,,,,,Active
2026-08-13,Vegetables,Mint Leaves -Packet,Herbs,Jordan,,,3.5,,,,,,Active
2026-08-13,Vegetables,Parsley Leaves 1 Bunch,Herbs,Saudi,,,2.0,,,,,,Active
2026-08-13,Vegetables,Rosemary,Herbs,Kenya,1.0pc,,12.0,,,12000.0,,Rawabi,Active
2026-08-13,Vegetables,Lady Finger,Lady Finger,India,1kg,,17.0,,,17.0,,Rawabi,Active
2026-08-13,Vegetables,Arugula (Jerjir)Leaves Doha,Leafy Vegetables,,500g,,3.75,,,7.5,,Rawabi,Active
2026-08-13,Vegetables,Arugula (Jerjir)Leaves Doha 1 Bunch,Leafy Vegetables,,,,7.5,,,,,,Active
2026-08-13,Vegetables,Kangkong Doha,Leafy Vegetables,,1.0pc,,4.0,,,4000.0,,Rawabi,Active
2026-08-13,Vegetables,Lettuce,Leafy Vegetables,Jordan,1kg,,4.0,,,4.0,,Rawabi,Active
2026-08-13,Vegetables,Lettuce,Leafy Vegetables,Jordan,500g,,1.75,,,3.5,,Rawabi,Active
2026-08-13,Vegetables,Lettuce Ice Berge,Leafy Vegetables,Spain,1kg,,38.0,,,38.0,,Rawabi,Active
2026-08-13,Vegetables,Lettuce Ice Berge,Leafy Vegetables,Spain,250g,,9.5,,,38.0,,Rawabi,Active
2026-08-13,Vegetables,Molokhia Doha,Leafy Vegetables,,,,4.5,,,,,,Active
2026-08-13,Vegetables,Molokhia Doha,Leafy Vegetables,,250g,,1.25,,,5.0,,Rawabi,Active
2026-08-13,Vegetables,Red Spinach Doha 1 Bunch,Leafy Vegetables,,,,3.5,,,,,,Active
2026-08-13,Vegetables,Leeks,Leeks/Spring Onions,Holland,1kg,,34.0,,,34.0,,Rawabi,Active
2026-08-13,Vegetables,Leeks,Leeks/Spring Onions,Holland,250g,,8.5,,,34.0,,Rawabi,Active
2026-08-13,Vegetables,Mushroom Brown Doha-Packet,Mushrooms,,,,8.5,,,,,,Active
2026-08-13,Vegetables,Mushroom Slice,Mushrooms,Qatar,,,,8.5,,,,,Active
2026-08-13,Vegetables,Mushroom Slice Doha-Packet,Mushrooms,,,,8.5,,,,,,Active
2026-08-13,Vegetables,Mushroom White Doha-Packet,Mushrooms,,,,7.0,,,,,,Active
2026-08-13,Vegetables,Mushrooms Portobello,Mushrooms,,,,,11.25,,,,,Active
2026-08-13,Vegetables,Onion Medium Bag,Onion,India,,,17.0,,,,,,Active
2026-08-13,Vegetables,Onion Small,Onion,India,1kg,,18.5,,,18.5,,Rawabi,Active
2026-08-13,Vegetables,Onion Small Bag,Onion,India,,,11.0,,,,,,Active
2026-08-13,Vegetables,Onion White,Onion,Spain,1kg,,10.0,,,10.0,,Rawabi,Active
2026-08-13,Vegetables,Aloe Vera,Other Vegetables,,,,,30.0,,,,,Active
2026-08-13,Vegetables,Bagal Leaves,Other Vegetables,,1.0pc,,8.0,,,8000.0,,Rawabi,Active
2026-08-13,Vegetables,Colacasia,Other Vegetables,India,1kg,,17.0,,,17.0,,Rawabi,Active
2026-08-13,Vegetables,Drumstick,Other Vegetables,India,1kg,,19.5,,,19.5,,Rawabi,Active
2026-08-13,Vegetables,Eggplant,Other Vegetables,Holland,,,,28.0,,,,,Active
2026-08-13,Vegetables,Eggplant Premium,Other Vegetables,Oman,1kg,,7.75,,,7.75,,Rawabi,Active
2026-08-13,Vegetables,Green Spianch Doha 1 Bunch,Other Vegetables,,,,3.5,,,,,,Active
2026-08-13,Vegetables,Lollo Bioanda,Other Vegetables,Holland,1kg,,16.0,,,16.0,,Rawabi,Active
2026-08-13,Vegetables,Lollo Bioanda,Other Vegetables,Holland,250g,,4.0,,,16.0,,Rawabi,Active
2026-08-13,Vegetables,Longan -Packet,Other Vegetables,Thailand,,,24.0,,,,,,Active
