date,category,product_name,product_type,origin,unit,lulu_price,rawabi_price,family_price,price_per_kg_lulu,price_per_kg_rawabi,price_per_kg_family,cheapest_store,status
2026-06-22,Vegetables,Thyme Green Thin,Herbs,,,,,,,,,,Market Out
2026-06-22,Vegetables,Bhindi (Lady'S Finger),Lady Finger,India,,,,,,,,,Market Out
2026-06-22,Vegetables,Lady Finger,Lady Finger,India,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Arugula (Jerjir)Leaves Doha,Leafy Vegetables,,500g,,,,,,,,Market Out
2026-06-22,Vegetables,Arugula (Jerjir)Leaves Doha 1 Bunch,Leafy Vegetables,,,,,,,,,,Market Out
2026-06-22,Vegetables,Baby Rocket -Packet,Leafy Vegetables,Italy,,,,,,,,,Market Out
2026-06-22,Vegetables,Baby Spinach,Leafy Vegetables,Italy,125g,,,,,,,,Market Out
2026-06-22,Vegetables,Baby Spinach Leaves -Packet,Leafy Vegetables,Italy,,,,,,,,,Market Out
2026-06-22,Vegetables,Kale Leaves,Leafy Vegetables,Holland,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Kale Leaves,Leafy Vegetables,Holland,250g,,,,,,,,Market Out
2026-06-22,Vegetables,Kangkong Doha,Leafy Vegetables,,1.0pc,,,,,,,,Market Out
2026-06-22,Vegetables,Lettuce,Leafy Vegetables,Oman,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Lettuce,Leafy Vegetables,Oman,500g,,,,,,,,Market Out
2026-06-22,Vegetables,Lettuce Bionda/ Rossa Mix,Leafy Vegetables,,125g,,,,,,,,Market Out
2026-06-22,Vegetables,Lettuce Boston Soft,Leafy Vegetables,Holland,,,,,,,,,Market Out
2026-06-22,Vegetables,Lettuce Ice Berge,Leafy Vegetables,Jordan,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Lettuce Ice Berge,Leafy Vegetables,Spain,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Lettuce Ice Berge,Leafy Vegetables,Jordan,250g,,,,,,,,Market Out
2026-06-22,Vegetables,Lettuce Ice Berge,Leafy Vegetables,Spain,250g,,,,,,,,Market Out
2026-06-22,Vegetables,Lettuce Lollo Rossa,Leafy Vegetables,,,,,,,,,,Market Out
2026-06-22,Vegetables,Molokhia Doha,Leafy Vegetables,,,,,,,,,,Market Out
2026-06-22,Vegetables,Molokhia Doha,Leafy Vegetables,,250g,,,,,,,,Market Out
2026-06-22,Vegetables,Red Chard Mix,Leafy Vegetables,Italy,125g,,,,,,,,Market Out
2026-06-22,Vegetables,Red Spinach Doha 1 Bunch,Leafy Vegetables,,,,,,,,,,Market Out
2026-06-22,Vegetables,Rocket Leaves,Leafy Vegetables,Italy,125g,,,,,,,,Market Out
2026-06-22,Vegetables,Ruwaith Leaves Doha,Leafy Vegetables,,1.0pc,,,,,,,,Market Out
2026-06-22,Vegetables,Leeks,Leeks/Spring Onions,Holland,,,,,,,,,Market Out
2026-06-22,Vegetables,Leeks,Leeks/Spring Onions,Holland,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Leeks,Leeks/Spring Onions,Holland,250g,,,,,,,,Market Out
2026-06-22,Vegetables,Agrico Eggplant,Mushrooms,Qatar,,,,,,,,,Market Out
2026-06-22,Vegetables,Agrico Mushroom White Doha Packet,Mushrooms,,,,,,,,,,Market Out
2026-06-22,Vegetables,Mushroom Brown Doha-Packet,Mushrooms,,,,,,,,,,Market Out
2026-06-22,Vegetables,Mushroom Mix Doha Packet,Mushrooms,,,,,,,,,,Market Out
2026-06-22,Vegetables,Mushroom Slice,Mushrooms,Qatar,,,,,,,,,Market Out
2026-06-22,Vegetables,Mushroom Slice Doha-Packet,Mushrooms,,,,,,,,,,Market Out
2026-06-22,Vegetables,Mushrooms Portobello,Mushrooms,,,,,,,,,,Market Out
2026-06-22,Vegetables,Onion Big,Onion,India,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Onion Brown,Onion,Australia,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Onion Medium Bag,Onion,India,,,,,,,,,Market Out
2026-06-22,Vegetables,Onion Small,Onion,India,,,,,,,,,Market Out
2026-06-22,Vegetables,Onion Small,Onion,India,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Onion Small Bag,Onion,India,,,,,,,,,Market Out
2026-06-22,Vegetables,Onion Yeman,Onion,,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Onion Yemen,Onion,,,,,,,,,,Market Out
2026-06-22,Vegetables,Amla (Gooseberry),Other Vegetables,India,,,,,,,,,Market Out
2026-06-22,Vegetables,Bagal Leaves,Other Vegetables,,1.0pc,,,,,,,,Market Out
2026-06-22,Vegetables,Drumstick,Other Vegetables,India,,,,,,,,,Market Out
2026-06-22,Vegetables,Drumstick,Other Vegetables,India,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Drumstick Leaves,Other Vegetables,India,1.0pc,,,,,,,,Market Out
2026-06-22,Vegetables,Drumstick Leaves Pkt ( ),Other Vegetables,India,150g,,,,,,,,Market Out
2026-06-22,Vegetables,Eggplant Long Arabia,Other Vegetables,Saudi,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Eggplant Mazra Doha,Other Vegetables,,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Fig,Other Vegetables,Turkey,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Govar,Other Vegetables,India,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Guava -Packet,Other Vegetables,Thailand,,,,,,,,,Market Out
2026-06-22,Vegetables,Guava Red,Other Vegetables,Thailand,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Guava Red -Packet,Other Vegetables,Thailand,,,,,,,,,Market Out
2026-06-22,Vegetables,Lollo Bioanda,Other Vegetables,Holland,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Lollo Bioanda,Other Vegetables,Holland,250g,,,,,,,,Market Out
2026-06-22,Vegetables,Longan -Packet,Other Vegetables,Thailand,,,,,,,,,Market Out
2026-06-22,Vegetables,Palak Leaves Doha,Other Vegetables,,1.0pc,,,,,,,,Market Out
2026-06-22,Vegetables,Premium Eggplant Pkt,Other Vegetables,Qatar,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Rambutan -Packet,Other Vegetables,Thailand,,,,,,,,,Market Out
2026-06-22,Vegetables,Beans,Peas & Beans,India,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Cluster Beans,Peas & Beans,India,,,,,,,,,Market Out
2026-06-22,Vegetables,Indian Beans,Peas & Beans,India,,,,,,,,,Market Out
2026-06-22,Vegetables,Mutter,Peas & Beans,Pakistan,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Aravi Big,Potatoes & Starchy Vegetables,India,,,,,,,,,Market Out
2026-06-22,Vegetables,Potato,Potatoes & Starchy Vegetables,Pakistan,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Potato Bag,Potatoes & Starchy Vegetables,Pakistan,,,,,,,,,Market Out
2026-06-22,Vegetables,Potato Bag,Potatoes & Starchy Vegetables,Saudi,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Potato Syria,Potatoes & Starchy Vegetables,,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Potatoes White Chat Small,Potatoes & Starchy Vegetables,Australia,,,,,,,,,Market Out
2026-06-22,Vegetables,Sweet Potato By Air,Potatoes & Starchy Vegetables,Uganda,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Tapioca,Potatoes & Starchy Vegetables,India,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Yam,Potatoes & Starchy Vegetables,India,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Butter Nut Pumpkin Africa,Pumpkin,,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Disco Pumpkin,Pumpkin,India,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Pumpkin Doha,Pumpkin,,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Pumpkin Medium,Pumpkin,India,,,,,,,,,Market Out
2026-06-22,Vegetables,Radish Red -Packet,Raddish,Holland,,,,,,,,,Market Out
2026-06-22,Vegetables,Red Radish Poly Bag,Raddish,,125g,,,,,,,,Market Out
2026-06-22,Vegetables,Peeled Shallot Packet,Shallots,India,,,,,,,,,Market Out
2026-06-22,Vegetables,Arigni Green Gram Sprouts,Sprouts,,200g,,,,,,,,Market Out
2026-06-22,Vegetables,Cherry Tomato -Packet,Tomato,Morocco,,,,,,,,,Market Out
2026-06-22,Vegetables,Tomato,Tomato,Qatar,,,,,,,,,Market Out
2026-06-22,Vegetables,Tomato Cherry Mix Carnival,Tomato,Holland,,,,,,,,,Market Out
2026-06-22,Vegetables,Tomato Sweet Cherry Vine Netherland,Tomato,,,,,,,,,,Market Out
2026-06-22,Vegetables,Tomato Syria,Tomato,,,,,,,,,,Market Out
2026-06-22,Vegetables,Tomato Syria,Tomato,,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Tomato Tommys Pkt ( ),Tomato,Spain,500g,,,,,,,,Market Out
2026-06-22,Vegetables,Tomatoes Cherry Plum,Tomato,,250g,,,,,,,,Market Out
2026-06-22,Vegetables,Turmeric,Turmeric,India,,,,,,,,,Market Out
2026-06-22,Vegetables,Turmeric,Turmeric,India,1kg,,,,,,,,Market Out
2026-06-22,Vegetables,Turmeric,Turmeric,India,250g,,,,,,,,Market Out
2026-06-22,Vegetables,Turmeric -Packet,Turmeric,Thailand,,,,,,,,,Market Out
2026-06-21,Fruits,Apple,Apples,China,1kg,,8.5,,,8.5,,Rawabi,Active
2026-06-21,Fruits,Apple Africa,Apples,,1kg,,10.5,,,10.5,,Rawabi,Active
2026-06-21,Fruits,Apple Gala,Apples,France,1kg,,11.5,,,11.5,,Rawabi,Active
2026-06-21,Fruits,Apple Gala,Apples,Italy,1kg,,9.75,,,9.75,,Rawabi,Active
2026-06-21,Fruits,Apple Golden,Apples,Italy,1kg,,9.75,,,9.75,,Rawabi,Active
2026-06-21,Fruits,Apple Red,Apples,Usa,1kg,,14.5,,,14.5,,Rawabi,Active
2026-06-21,Fruits,Baby Apple Africa,Apples,,1kg,,9.0,,,9.0,,Rawabi,Active
2026-06-21,Fruits,Colacasia Bangaladesh,Apples,,1kg,,18.0,,,18.0,,Rawabi,Active
2026-06-21,Fruits,Galanga -Carton,Apples,Thailand,,,22.0,,,,,,Active
2026-06-21,Fruits,Pineapple,Apples,India,1kg,,18.0,,,18.0,,Rawabi,Active
2026-06-21,Fruits,Pineapple Golden,Apples,Kenya,1kg,,13.75,,,13.75,,Rawabi,Active
2026-06-21,Fruits,Pineapple Peeled,Apples,Thailand,1kg,,44.0,,,44.0,,Rawabi,Active
2026-06-21,Fruits,Pineapple Peeled,Apples,Thailand,500g,,22.0,,,44.0,,Rawabi,Active
2026-06-21,Fruits,Rose Apple -Packet,Apples,Thailand,,,30.0,,,,,,Active
2026-06-21,Fruits,Apricot,Apricots,Jordan,1kg,,25.0,,,25.0,,Rawabi,Active
2026-06-21,Fruits,Apricot Packet,Apricots,Jordan,,,11.5,,,,,,Active
2026-06-21,Fruits,Avocado By Air,Avocado,Uganda,1kg,,19.0,,,19.0,,Rawabi,Active
2026-06-21,Fruits,Avocado Hass,Avocado,Kenya,1kg,,16.75,,,16.75,,Rawabi,Active
2026-06-21,Fruits,Banana,Banana,Philippines,1kg,,8.25,,,8.25,,Rawabi,Active
2026-06-21,Fruits,Banana,Banana,Ecuador,1kg,,8.25,,,8.25,,Rawabi,Active
2026-06-21,Fruits,Banana -Carton,Banana,Philippines,,,91.0,,,,,,Active
2026-06-21,Fruits,Banana Flower,Banana,India,,,,17.5,,,,,Active
2026-06-21,Fruits,Banana Green,Banana,India,,,,5.5,,,,,Active
2026-06-21,Fruits,Banana Leaves,Banana,India,1.0pc,,1.5,,,1500.0,,Rawabi,Active
2026-06-21,Fruits,Banana Yellow,Banana,India,1kg,,14.0,,,14.0,,Rawabi,Active
2026-06-21,Fruits,Kadali Banana By Air,Banana,India,1kg,,16.5,,,16.5,,Rawabi,Active
2026-06-21,Fruits,Kadhali Banana,Banana,India,1kg,,18.5,,,18.5,,Rawabi,Active
2026-06-21,Fruits,Blueberry Packet,Berries,Morocco,500g,,47.0,,,94.0,,Rawabi,Active
2026-06-21,Fruits,Cherry Syria Packet,Berries,,,,10.5,,,,,,Active
2026-06-21,Fruits,Gold Berry Colombia Packet,Berries,,,,14.0,,,,,,Active
2026-06-21,Fruits,Physalis,Berries,,125g,,,11.0,,,88.0,Family,Active
2026-06-21,Fruits,Physalis Fruit Colombia-Packet,Berries,,,,10.0,,,,,,Active
2026-06-21,Fruits,Raspberry -Packet,Berries,Usa,,,25.5,,,,,,Active
2026-06-21,Fruits,Strawberry Africa-Packet,Berries,,,,21.0,,,,,,Active
2026-06-21,Fruits,Chikoo -Plate,Chickoo,Thailand,,,25.0,,,,,,Active
2026-06-21,Fruits,Lemon,Citrus Fruits,India,1kg,,18.0,,,18.0,,Rawabi,Active
2026-06-21,Fruits,Lemon,Citrus Fruits,India,250g,,4.5,,,18.0,,Rawabi,Active
2026-06-21,Fruits,Lemon Africa,Citrus Fruits,,1kg,,9.75,,,9.75,,Rawabi,Active
2026-06-21,Fruits,Lemon Africa,Citrus Fruits,,250g,,2.5,,,10.0,,Rawabi,Active
2026-06-21,Fruits,Lime,Citrus Fruits,Vietnam,1kg,,14.0,,,14.0,,Rawabi,Active
2026-06-21,Fruits,Lime,Citrus Fruits,Vietnam,250g,,3.5,,,14.0,,Rawabi,Active
2026-06-21,Fruits,Mandarin,Citrus Fruits,Australia,1kg,,25.5,,,25.5,,Rawabi,Active
2026-06-21,Fruits,Mandarin,Citrus Fruits,China,1kg,,13.75,,,13.75,,Rawabi,Active
2026-06-21,Fruits,Mandarin Africa,Citrus Fruits,,1kg,,9.75,,,9.75,,Rawabi,Active
2026-06-21,Fruits,Mandarin Leanri Africa,Citrus Fruits,,1kg,,10.0,,,10.0,,Rawabi,Active
2026-06-21,Fruits,Orange Valencia,Citrus Fruits,Egypt,1kg,,4.5,,,4.5,,Rawabi,Active
2026-06-21,Fruits,Orangevalencia -Box,Citrus Fruits,Lebanon,,,34.0,,,,,,Active
2026-06-21,Fruits,Pomelo Africa,Citrus Fruits,,1kg,,17.0,,,17.0,,Rawabi,Active
2026-06-21,Fruits,Coconut,Coconut,India,1.0pc,,3.0,,,3000.0,,Rawabi,Active
2026-06-21,Fruits,Coconut Grated,Coconut,India,1.0pc,,3.5,,,3500.0,,Rawabi,Active
2026-06-21,Fruits,Coconut Young,Coconut,Sri Lanka,1.0pc,,13.0,,,13000.0,,Rawabi,Active
2026-06-21,Fruits,Fresh Coconut (By Air),Coconut,India,,,,7.0,,,,,Active
2026-06-21,Fruits,Fresh Shredded Coconut (By Sea),Coconut,India,,,,3.0,,,,,Active
2026-06-21,Fruits,Mushroom Chestnut -,Fresh Nuts,Holland,,,,15.5,,,,,Active
2026-06-21,Fruits,Grape Black Packet,Grapes,India,,,7.75,,,,,,Active
2026-06-21,Fruits,Grape Red,Grapes,Australia,1kg,,45.75,,,45.75,,Rawabi,Active
2026-06-21,Fruits,Grapefruit Africa,Grapes,,1kg,,11.5,,,11.5,,Rawabi,Active
2026-06-21,Fruits,Grapes White,Grapes,Australia,1kg,,54.0,,,54.0,,Rawabi,Active
2026-06-21,Fruits,Grapes White,Grapes,Australia,500g,,27.0,,,54.0,,Rawabi,Active
2026-06-21,Fruits,Grapes White -Packet,Grapes,India,,,6.0,,,,,,Active
2026-06-21,Fruits,Ash Banana,Green Banana,Sri Lanka,,,,9.5,,,,,Active
2026-06-21,Fruits,Curry Banana,Green Banana,India,,,,9.0,,,,,Active
2026-06-21,Fruits,Green Banana,Green Banana,Uganda,1kg,,18.5,,,18.5,,Rawabi,Active
2026-06-21,Fruits,Green Banana,Green Banana,India,1kg,,11.5,,,11.5,,Rawabi,Active
2026-06-21,Fruits,Peeled Jackfruit Packet,Jackfruit,India,,,7.5,,,,,,Active
2026-06-21,Fruits,Kiwi Gold New Zealand,Kiwi,,1kg,,62.0,,,62.0,,Rawabi,Active
2026-06-21,Fruits,Kiwi Gold New Zealand,Kiwi,,250g,,15.5,,,62.0,,Rawabi,Active
2026-06-21,Fruits,Mango Alphonsa,Mangoes,India,1kg,,23.0,,,23.0,,Rawabi,Active
2026-06-21,Fruits,Mango Alphonso Cartoon,Mangoes,India,,,49.0,,,,,,Active
2026-06-21,Fruits,Mango Colombia-Box,Mangoes,,,,125.0,,,,,,Active
2026-06-21,Fruits,Mango Galbetor Yeman,Mangoes,,1kg,,9.75,,,9.75,,Rawabi,Active
2026-06-21,Fruits,Mango Mallika,Mangoes,India,1kg,,23.0,,,23.0,,Rawabi,Active
2026-06-21,Fruits,Mango Yemen Cartoon,Mangoes,,,,32.0,,,,,,Active
2026-06-21,Fruits,Mangosteen Packet,Mangoes,Thailand,,,25.0,,,,,,Active
2026-06-21,Fruits,Water Melon,Melons,Jordan,1kg,,4.5,,,4.5,,Rawabi,Active
2026-06-21,Fruits,Nectarine,Nectarine,Jordan,1kg,,16.5,,,16.5,,Rawabi,Active
2026-06-21,Fruits,Dragon Fruit Red,Other Fruits,,1kg,,55.0,,,55.0,,Rawabi,Active
2026-06-21,Fruits,Dragon Fruit Red,Other Fruits,,500g,,27.5,,,55.0,,Rawabi,Active
2026-06-21,Fruits,Jack Fruit,Other Fruits,India,1kg,,17.5,,,17.5,,Rawabi,Active
2026-06-21,Fruits,Jack Fruit -Packet,Other Fruits,Thailand,,,13.5,,,,,,Active
2026-06-21,Fruits,Passionfruit Pte Packet,Other Fruits,Thailand,,,24.0,,,,,,Active
2026-06-21,Fruits,Green Papaya,Papaya,India,1kg,,16.5,,,16.5,,Rawabi,Active
2026-06-21,Fruits,Lady Papaya,Papaya,Sri Lanka,1kg,,18.5,,,18.5,,Rawabi,Active
2026-06-21,Fruits,Papaya,Papaya,Thailand,1kg,,46.0,,,46.0,,Rawabi,Active
2026-06-21,Fruits,Papaya,Papaya,India,1kg,,18.5,,,18.5,,Rawabi,Active
2026-06-21,Fruits,Peach Round Packet,Peaches,Jordan,,,14.5,,,,,,Active
2026-06-21,Fruits,Pear Africa,Pears,,1kg,,10.5,,,10.5,,Rawabi,Active
2026-06-21,Fruits,Pear Rose Africa,Pears,,1kg,,10.5,,,10.5,,Rawabi,Active
2026-06-21,Fruits,Plums Red Africa,Plums,,1kg,,16.5,,,16.5,,Rawabi,Active
2026-06-21,Fruits,Pomegranate,Pomegranates,India,1kg,,21.0,,,21.0,,Rawabi,Active
2026-06-21,Fruits,Pomegranate,Pomegranates,India,500g,,10.5,,,21.0,,Rawabi,Active
2026-06-21,Fruits,Pomegranate,Pomegranates,Peru,1kg,,23.0,,,23.0,,Rawabi,Active
2026-06-21,Fruits,Pomegranate Air-Carton,Pomegranates,India,,,33.0,,,,,,Active
2026-06-21,Vegetables,Asparagus Plate,Asparagus,Thailand,,,10.0,,,,,,Active
2026-06-21,Vegetables,Beetroot,Beetroot,India,1kg,,18.0,,,18.0,,Rawabi,Active
2026-06-21,Vegetables,Beetroot Cooked,Beetroot,,500g,,,22.0,,,44.0,Family,Active
2026-06-21,Vegetables,Beetroot Cooked -Packet,Beetroot,Holland,,,15.75,,,,,,Active
2026-06-21,Vegetables,Cabbage,Cabbage & Broccoli,India,,,,8.75,,,,,Active
2026-06-21,Vegetables,Cabbage,Cabbage & Broccoli,Qatar,,,,2.25,,,,,Active
2026-06-21,Vegetables,Cabbage Sliced,Cabbage & Broccoli,,1kg,,,10.0,,,10.0,Family,Active
2026-06-21,Vegetables,Cauliflower,Cabbage & Broccoli,Jordan,1kg,,8.5,,,8.5,,Rawabi,Active
2026-06-21,Vegetables,Cauliflower Mazra Doha,Cabbage & Broccoli,,1kg,,8.5,,,8.5,,Rawabi,Active
2026-06-21,Vegetables,Kohi,Cabbage & Broccoli,Bangladesh,,,,17.0,,,,,Active
2026-06-21,Vegetables,Capsicum,Capsicum,Holland,1kg,,41.0,,,41.0,,Rawabi,Active
2026-06-21,Vegetables,Capsicum,Capsicum,Holland,500g,,20.5,,,41.0,,Rawabi,Active
2026-06-21,Vegetables,Capsicum 4Color (Packet),Capsicum,Holland,,,19.0,,,,,,Active
2026-06-21,Vegetables,Capsicum Green,Capsicum,Jordan,1kg,,8.5,,,8.5,,Rawabi,Active
2026-06-21,Vegetables,Capsicum Green,Capsicum,Jordan,500g,,4.25,,,8.5,,Rawabi,Active
2026-06-21,Vegetables,Capsicum Mix Pkt,Capsicum,Holland,4.0pcs,,,29.0,,,7250.0,Family,Active
2026-06-21,Vegetables,Capsicum Orange,Capsicum,Holland,,,,11.0,,,,,Active
2026-06-21,Vegetables,Capsicum Orange,Capsicum,Holland,1kg,,42.0,,,42.0,,Rawabi,Active
2026-06-21,Vegetables,Capsicum Orange,Capsicum,Holland,500g,,21.0,,,42.0,,Rawabi,Active
2026-06-21,Vegetables,Capsicum Orange,Capsicum,Oman,1kg,,14.75,,,14.75,,Rawabi,Active
2026-06-21,Vegetables,Capsicum Red,Capsicum,Holland,,,,12.0,,,,,Active
2026-06-21,Vegetables,Capsicum Red,Capsicum,Holland,1kg,,44.0,,,44.0,,Rawabi,Active
2026-06-21,Vegetables,Capsicum Red,Capsicum,Holland,500g,,19.0,,,38.0,,Rawabi,Active
2026-06-21,Vegetables,Capsicum Red,Capsicum,Oman,1kg,,8.75,,,8.75,,Rawabi,Active
2026-06-21,Vegetables,Capsicum Yellow,Capsicum,Holland,,,,11.25,,,,,Active
2026-06-21,Vegetables,Capsicum Yellow,Capsicum,Holland,1kg,,44.0,,,44.0,,Rawabi,Active
2026-06-21,Vegetables,Capsicum Yellow,Capsicum,Holland,500g,,22.0,,,44.0,,Rawabi,Active
2026-06-21,Vegetables,Capsicum Yellow,Capsicum,Oman,1kg,,8.75,,,8.75,,Rawabi,Active
2026-06-21,Vegetables,Carrot,Carrots,Australia,,,,4.75,,,,,Active
2026-06-21,Vegetables,Carrot,Carrots,Australia,1kg,,9.5,,,9.5,,Rawabi,Active
2026-06-21,Vegetables,Carrot,Carrots,Australia,500g,,4.5,,,9.0,,Rawabi,Active
2026-06-21,Vegetables,Chow Chow (Chayote),Chayote,India,,,,8.75,,,,,Active
2026-06-21,Vegetables,Chilli Kanthari,Chillies & Spicy,India,1kg,,48.0,,,48.0,,Rawabi,Active
2026-06-21,Vegetables,Chilli Kanthari,Chillies & Spicy,India,250g,,12.0,,,48.0,,Rawabi,Active
2026-06-21,Vegetables,Chilly Green (Packet),Chillies & Spicy,Thailand,,,6.5,,,,,,Active
2026-06-21,Vegetables,Chilly Red,Chillies & Spicy,Holland,,,,15.0,,,,,Active
2026-06-21,Vegetables,Chilly Red (Packet),Chillies & Spicy,Thailand,,,7.0,,,,,,Active
2026-06-21,Vegetables,Chilly Round Green,Chillies & Spicy,India,,,,9.5,,,,,Active
2026-06-21,Vegetables,Ginger,Chillies & Spicy,China,,,,2.25,,,,,Active
2026-06-21,Vegetables,Ginger,Chillies & Spicy,China,1kg,,9.0,,,9.0,,Rawabi,Active
2026-06-21,Vegetables,Ginger,Chillies & Spicy,India,1kg,,19.75,,,19.75,,Rawabi,Active
2026-06-21,Vegetables,Ginger,Chillies & Spicy,Uganda,1kg,,24.5,,,24.5,,Rawabi,Active
2026-06-21,Vegetables,Ginger,Chillies & Spicy,China,250g,,2.25,,,9.0,,Rawabi,Active
2026-06-21,Vegetables,Ginger,Chillies & Spicy,India,250g,,5.0,,,20.0,,Rawabi,Active
2026-06-21,Vegetables,Ginger,Chillies & Spicy,Uganda,250g,,6.25,,,25.0,,Rawabi,Active
2026-06-21,Vegetables,Green Chilli,Chillies & Spicy,Uganda,,,,6.0,,,,,Active
2026-06-21,Vegetables,Hot Chilli,Chillies & Spicy,Qatar,,,,2.88,,,,,Active
2026-06-21,Vegetables,Hot Pepper Mix,Chillies & Spicy,Uganda,1kg,,38.0,,,38.0,,Rawabi,Active
2026-06-21,Vegetables,Hot Pepper Mix,Chillies & Spicy,Uganda,250g,,9.5,,,38.0,,Rawabi,Active
2026-06-21,Vegetables,Jalapeno Green,Chillies & Spicy,Holland,1kg,,70.0,,,70.0,,Rawabi,Active
2026-06-21,Vegetables,Jalapeno Green,Chillies & Spicy,Holland,250g,,17.5,,,70.0,,Rawabi,Active
2026-06-21,Vegetables,Jalapeno Red,Chillies & Spicy,Holland,1kg,,65.0,,,65.0,,Rawabi,Active
2026-06-21,Vegetables,Jalapeno Red,Chillies & Spicy,Holland,250g,,16.25,,,65.0,,Rawabi,Active
2026-06-21,Vegetables,Long Chilly Green Big,Chillies & Spicy,Jordan,1kg,,4.5,,,4.5,,Rawabi,Active
2026-06-21,Vegetables,Long Chilly Green Big,Chillies & Spicy,Jordan,250g,,1.25,,,5.0,,Rawabi,Active
2026-06-21,Vegetables,Fresh Fruit Basket,Combo Pack,,,,150.0,,,,,,Active
2026-06-21,Vegetables,Fresh Fruits Basket Small,Combo Pack,,,,130.0,,,,,,Active
2026-06-21,Vegetables,Mix Fruit Basket-Medium,Combo Pack,,,,250.0,,,,,,Active
2026-06-21,Vegetables,Mix Fruit Basket-Small,Combo Pack,,,,180.0,,,,,,Active
2026-06-21,Vegetables,Pinakbet Mixed,Combo Pack,,1kg,,,25.0,,,25.0,Family,Active
2026-06-21,Vegetables,Sambar Mixed Vegetable,Combo Pack,,,,,10.0,,,,,Active
2026-06-21,Vegetables,Baby Corn,Corns & Baby Corn,Thailand,125g,,,8.0,,,64.0,Family,Active
2026-06-21,Vegetables,Baby Corn (Packet),Corns & Baby Corn,Thailand,,,7.0,,,,,,Active
2026-06-21,Vegetables,Fruit'O Snack Boiled Sweet Corn Cob,Corns & Baby Corn,,270g,,,6.0,,,22.22,Family,Active
2026-06-21,Vegetables,Sweet Corn,Corns & Baby Corn,Jordan,,,,8.5,,,,,Active
2026-06-21,Vegetables,Sweet Corn,Corns & Baby Corn,Jordan,1kg,,7.5,,,7.5,,Rawabi,Active
2026-06-21,Vegetables,Sweet Corn Boiled,Corns & Baby Corn,India,1.0pc,,16.0,,,16000.0,,Rawabi,Active
2026-06-21,Vegetables,Sweet Corn Doha Packet,Corns & Baby Corn,,,,5.5,,,,,,Active
2026-06-21,Vegetables,Marrow (Kusa),Courgettes & Artichoke,Qatar,,,,3.75,,,,,Active
2026-06-21,Vegetables,Zucchini,Courgettes & Artichoke,Jordan,1kg,,5.0,,,5.0,,Rawabi,Active
2026-06-21,Vegetables,Cucumber,Cucumber,Qatar,,,,3.75,,,,,Active
2026-06-21,Vegetables,Cucumber Mazra Doha,Cucumber,,1kg,,7.5,,,7.5,,Rawabi,Active
2026-06-21,Vegetables,Cucumber Premium Doha,Cucumber,,1kg,,7.5,,,7.5,,Rawabi,Active
2026-06-21,Vegetables,Vellary Indian,Cucumber,India,1kg,,,19.0,,,19.0,Family,Active
2026-06-21,Vegetables,Yellow Cucumber,Cucumber,India,1kg,,18.5,,,18.5,,Rawabi,Active
2026-06-21,Vegetables,Garlic,Garlic,India,,,,12.25,,,,,Active
2026-06-21,Vegetables,Garlic,Garlic,Egypt,,,,8.0,,,,,Active
2026-06-21,Vegetables,Garlic,Garlic,China,1kg,,9.0,,,9.0,,Rawabi,Active
2026-06-21,Vegetables,Garlic,Garlic,India,1kg,,24.75,,,24.75,,Rawabi,Active
2026-06-21,Vegetables,Garlic,Garlic,China,250g,,2.25,,,9.0,,Rawabi,Active
2026-06-21,Vegetables,Garlic,Garlic,India,250g,,6.25,,,25.0,,Rawabi,Active
2026-06-21,Vegetables,Garlic Loose,Garlic,,,,,2.25,,,,,Active
2026-06-21,Vegetables,Garlic Packet Big,Garlic,China,,,10.0,,,,,,Active
